,scores
258,-989.678787268344
259,-1300.9323115220645
260,-1037.4146477774902
261,-1215.030034879705
262,-1068.4231724322967
263,-1305.4562013326195
264,-1158.2428480548836
265,-792.0820002407519
266,-1063.4648106927145
267,-901.5411931153989
268,-1009.1634965640809
269,-1047.9071753692851
270,-1143.283618461562
271,-1275.6949541147787
272,-1235.001344823867
273,-1142.618579159638
274,-1093.1098155680415
275,-1007.6102280097128
276,-1299.8957155108487
277,-1174.1712552805827
278,-1074.0053817989228
279,-1184.310623114626
280,-1270.7009771706967
281,-963.7390956872232
282,-884.0840987171284
283,-1174.2870954792538
284,-1171.363907995944
285,-1259.3713138582236
286,-985.0670577412216
287,-961.1359574156428
288,-1004.4135343446677
289,-885.6415474081458
290,-1243.034012254386
291,-1035.9366332985662
292,-912.9598044363639
293,-1126.2748031763801
294,-1021.3845820790186
295,-998.0370018831422
296,-686.3452203837688
297,-1131.0945343415483
298,-1021.3437775625002
299,-1184.5993352806336
300,-956.0287175553102
301,-1136.1641951196516
302,-972.5396590322949
303,-768.1848558966589
304,-992.890783059839
305,-897.0920882822872
306,-1183.730504832449
307,-886.547443177349
308,-1472.1459072493926
309,-1304.9459960253405
310,-1254.1919058138062
311,-788.7447480641307
312,-1199.8135475284307
313,-1287.1276973433933
314,-1015.8587838725033
315,-806.5470869768102
316,-1090.629914995793
317,-1107.0144891022526
318,-1147.2104224768416
319,-1144.924139320604
320,-997.3838227513924
321,-1073.198377896566
322,-801.8400575932958
323,-919.8261395831958
324,-1006.1634744197803
325,-1019.0695325256395
326,-1055.5950147151016
327,-1034.1008049591749
328,-1083.3471129677039
329,-1168.6139814398227
330,-1031.222630441878
331,-1311.613470429362
332,-1240.4042894580352
333,-1030.503527194862
334,-1133.1014517643462
335,-1146.6651122637168
336,-931.7867135390925
337,-1165.7153175435947
338,-894.2375528556335
339,-1141.1128490591332
340,-995.4532481799893
341,-991.8074634258155
342,-531.388818988109
343,-1103.0753488226987
344,-1139.0764992344834
345,-1054.9294370609814
346,-866.3659322773435
347,-781.9698455350702
348,-638.8118530343262
349,-935.517017045752
350,-934.7097885623864
351,-1114.256652763827
352,-914.6272645425171
353,-1093.115148809354
354,-1144.334039550403
355,-1034.1555602565832
356,-1031.5077219472832
357,-1053.2542579559104
358,-907.3520928937749
359,-1137.1215950310016
360,-1028.3570387820832
361,-777.9253795939176
362,-1070.9425320782657
363,-999.1913781488772
364,-917.8355728375616
365,-1219.3327732485511
366,-932.9984960746306
367,-1031.383187151549
368,-762.1421066900494
369,-903.4099519227543
370,-767.8724627363648
371,-771.0694250212784
372,-765.261844612366
373,-1056.932806690242
374,-765.8265906788483
375,-1035.1079823975833
376,-1062.9922321872239
377,-912.4090834135931
378,-931.9015943050113
379,-1028.0893755970424
380,-1124.5147638278454
381,-752.6695738667447
382,-1072.3539601441769
383,-880.9998868960524
384,-1008.7949372421393
385,-879.33758566052
386,-1119.1689979008802
387,-1083.268440766271
388,-511.28667020316976
389,-429.9552005850809
390,-1126.705808562301
391,-911.2446045878172
392,-770.5439399661232
393,-1163.038131093491
394,-1103.6830931618367
395,-830.0420613435007
396,-680.4750535262943
397,-1136.7016448804734
398,-1020.4040246100437
399,-1021.1614496808681
400,-998.6724821691236
401,-641.9685136391633
402,-968.3847195577773
403,-1035.719513260104
404,-773.8257609524795
405,-1095.3674836830276
406,-1107.6890036334871
407,-893.2506130753961
408,-1034.6771819755295
409,-1054.7233398475955
410,-386.12590811067207
411,-522.8643190597998
412,-766.0932884440356
413,-770.8732834552012
414,-900.2861437635944
415,-1145.8653597147502
416,-752.6943841703818
417,-520.1246179258168
418,-996.0998800920129
419,-632.6654152834092
420,-1069.8468532900345
421,-514.5511545560769
422,-904.95357776753
423,-772.4308341079126
424,-777.4437996393673
425,-1056.0367744683338
426,-587.4668492158381
427,-783.1304190533588
428,-794.3034941677683
429,-523.3176557983277
430,-1148.9971727257687
431,-407.32585152965737
432,-1115.4165074757543
433,-672.5227739518062
434,-1042.1489106669997
435,-925.4672997799178
436,-652.1834242783755
437,-801.3699539907045
438,-892.0564033550911
439,-791.3846266358415
440,-390.7921684516881
441,-1091.34910196071
442,-515.7553153537002
443,-901.7157765275371
444,-949.5913565495382
445,-773.8759638736942
446,-519.494676408671
447,-778.711670780353
448,-815.3084177534133
449,-283.4822378044813
450,-389.8586668730545
451,-392.623149729509
452,-946.5683433959736
453,-524.2110907923785
454,-279.42692161393825
455,-790.7193430446843
456,-517.1495030471343
457,-519.2491263858487
458,-667.4426736032644
459,-939.4639509363685
460,-781.5752019529808
461,-906.0093385051184
462,-402.8285437442169
463,-817.055098525276
464,-980.056721374937
465,-517.994645749538
466,-1090.1363936391074
467,-907.5112291016192
468,-258.42990822646897
469,-897.1587278051901
470,-388.6688900994667
471,-913.5938928359787
472,-520.2869772723299
473,-392.1038561479123
474,-921.2281479613723
475,-518.8715733275886
476,-1215.6996283574233
477,-968.4847300977866
478,-1018.3872962724355
479,-1088.921435991261
480,-1065.8336385456064
481,-394.25170701887845
482,-953.7967662140653
483,-928.9444031976838
484,-647.6458200113407
485,-462.69702583277524
486,-390.69472466604225
487,-262.42368977375514
488,-938.2578114533742
489,-688.967577224601
490,-393.56367233666316
491,-985.9415446668445
492,-933.5634592491965
493,-654.9030379533173
494,-391.55517634085874
495,-825.8912650770678
496,-653.7711419058776
497,-261.54486960963544
498,-523.4918155251897
499,-833.4793174952812
500,-913.8106039535602
501,-518.9847968798584
502,-658.0105098597646
503,-997.1590476510446
504,-964.4558816656361
505,-1133.4677487765691
506,-691.1909504062243
507,-521.5184913462631
508,-406.0423110964756
509,-417.3886830734085
510,-802.3949254993524
511,-1004.1482055800906
512,-990.7328727953397
513,-799.7515098033259
514,-524.527043219572
515,-659.4866072942611
516,-655.4822641766177
517,-802.6841178557626
518,-2.2477637291898804
519,-654.962187115496
520,-260.5180005511495
521,-646.5027730111974
522,-960.6995032369626
523,-851.5065069399366
524,-526.0140876789696
525,-524.4284333875775
526,-659.6716740282592
527,-130.62142671842165
528,-665.481469967024
529,-551.1074300484587
530,-808.7938597011822
531,-2.902895007912378
532,-128.2212624473844
533,-1.6429773047833365
534,-391.3404563353342
535,-262.82768653587254
536,-129.98041012679855
537,-264.1375879385473
538,-517.9912759147231
539,-957.2168309950268
540,-1.6172974168638348
541,-397.8472571601781
542,-129.85453146391717
543,-264.76315714311534
544,-388.5716037902245
545,-131.55137613716525
546,-2.5799710759349845
547,-128.08873180695676
548,-649.3660646869074
549,-532.2025397401376
550,-261.76994499170826
551,-784.9530977698483
552,-132.03226438637336
553,-130.48117707362178
554,-265.0104948262609
555,-808.8570018902509
556,-566.878510193028
557,-726.8235167530897
558,-529.0159634683052
559,-572.3854606609632
560,-134.3553225261624
561,-539.6788422895928
562,-133.85127552089
563,-129.332796798046
564,-258.2161118208023
565,-705.3870513725808
566,-133.40470994946097
567,-396.65057654078265
568,-693.6594844487892
569,-4.54119495748124
570,-261.1044650936559
571,-127.9416449079078
572,-2.787416647298851
573,-526.7851450962169
574,-259.6350371994488
575,-549.5677346801697
576,-525.037977778671
577,-787.5648774134607
578,-3.9074209529947446
579,-264.4621379551336
580,-133.31751763595926
581,-392.9708161904002
582,-392.52788270270185
583,-575.0924027077832
584,-259.57559085282696
585,-1.9438985931293074
586,-520.76937078852
587,-133.31450546911796
588,-520.5776673720233
589,-394.7233260612452
590,-132.33301689053812
591,-399.7475873339016
592,-700.666950523789
593,-133.44644572913137
594,-659.4579830970231
595,-726.0255357294077
596,-797.4217246693341
597,-388.89449490037697
598,-567.0677225198929
599,-133.51495412288466
600,-132.50494206866998
601,-394.8502710348937
602,-133.11761240753827
603,-266.23854909362694
604,-801.9225121580541
605,-387.7374368035373
606,-429.9178297050014
607,-640.9335803405284
608,-263.977872573611
609,-131.85837179970775
610,-129.8363393900634
611,-264.43528141989054
612,-396.1979952836875
613,-258.4736879501076
614,-135.14499808849618
615,-604.368830893112
616,-454.8152704489904
617,-562.7036034464728
618,-132.47662708327138
619,-255.79301984143984
620,-262.09226770188894
621,-129.29908054411558
622,-0.9303897879922302
623,-257.15070198583976
624,-264.956472273293
625,-129.76754380245012
626,-582.9386240591209
627,-528.5067683825554
628,-769.2367406712873
629,-392.0651323783184
630,-532.1378198358374
631,-6.736907361362908
632,-3.7237199169165303
633,-2.305723230349752
634,-262.59934531948676
635,-134.46249181605938
636,-744.5862557084832
637,-134.71418151389403
638,-131.29628901553556
639,-270.62745087839943
640,-131.8411929790839
641,-130.8265186362257
642,-131.95568968366052
643,-130.23638510398007
644,-1.0091382060733831
645,-2.7657686817512768
646,-263.3661573883062
647,-575.2351269417568
648,-260.0484459507385
649,-262.4011961010739
650,-131.83512209267062
651,-693.9097934013239
652,-566.5263357564809
653,-540.6807148421459
654,-131.27512805477085
655,-129.24263303104104
656,-0.9523641253166911
657,-714.4440474856832
658,-132.58387068684894
659,-1.3155536047528276
660,-399.53715811480015
661,-405.26098477618126
662,-390.0032047101092
663,-130.60594527452588
664,-415.34086081148
665,-257.7912916572005
666,-264.893049461345
667,-565.0383067999553
668,-263.80296042837347
669,-387.6494873815343
670,-668.8224658311595
671,-537.3525011697297
672,-529.3776453994319
673,-276.74656118338515
674,-413.1213848721287
675,-259.1592148791935
676,-407.6071979908449
677,-260.56097050967054
678,-256.9181392774542
679,-128.23438720665368
680,-128.5128210589526
681,-132.2659847046619
682,-128.06405068571405
683,-264.7117275958594
684,-262.86781756523067
685,-262.4843140951356
686,-261.9956419774689
687,-131.92931112858747
688,-259.6480796544764
689,-130.3083527227174
690,-393.4926343330221
691,-132.1812985935754
692,-264.83286407438356
693,-269.6091520961134
694,-402.8340166541542
695,-129.4776261609884
696,-407.4143291644598
697,-480.6834713542348
698,-406.8109055677072
699,-549.5287363843789
700,-394.41459509341087
701,-130.31878116929607
702,-2.3195234835010687
703,-260.10232839190616
704,-515.473777799475
705,-582.7343679671858
706,-263.31225059355825
707,-392.1773382475375
708,-530.0214146556563
709,-131.35019599340347
710,-131.00835543718387
711,-260.8903646728865
712,-130.5755258387856
713,-267.11587410230857
714,-422.76471620100153
715,-129.94568728839474
716,-131.14613976723678
717,-130.94530232815188
718,-3.1291085404320684
719,-130.83449570408425
720,-430.9150650666614
721,-128.18868174631805
722,-536.3618665283196
723,-401.74679599746975
724,-128.1330448521429
725,-611.0339078646822
726,-133.245051070173
727,-131.5594731279636
728,-400.8578951934834
729,-130.3452097774363
730,-672.8187489325846
731,-419.11196476846465
732,-392.99213448917993
733,-129.55657055923857
734,-1.8883046624546025
735,-402.6433533688405
736,-3.781591695750399
737,-130.76058055553864
738,-129.15351628423127
739,-395.86015565679884
740,-565.8880050997282
741,-261.6574336045578
742,-264.79083022085257
743,-384.88901920427816
744,-265.1057916655314
745,-410.220882531662
746,-535.8653377059749
747,-524.0855399516256
748,-268.2472237968017
749,-2.0470453976035827
750,-259.0841721916568
751,-556.0173193001725
752,-500.3247359079559
753,-131.84453781817632
754,-649.5710758809156
755,-131.3685286067391
756,-516.1866662458083
757,-261.6533127704703
758,-129.7649298429039
759,-0.588407745949058
760,-549.9537450623826
761,-134.3653929100826
762,-260.70984374924006
763,-666.3925445681828
764,-407.59978345284765
765,-390.93360459326163
766,-0.8724885247722858
767,-496.8562120888647
768,-489.3949890024042
769,-1.3660955343762815
770,-390.18662207170036
771,-657.7838112549697
772,-130.07586007195428
773,-265.1052801809473
774,-1.3781352791192716
775,-128.6352492274461
776,-270.9888207816996
777,-535.6309127563367
778,-0.795623125133534
779,-126.34822504395619
780,-261.5599500348451
781,-442.8736038065368
782,-129.5707369737612
783,-1.36788056377097
784,-127.68851185122703
785,-265.3880924630369
786,-521.6041353445871
787,-262.8705989330911
788,-0.8181558334315605
789,-259.9946600737766
790,-132.2413245860254
791,-251.94760395331397
792,-263.5167353989086
793,-132.0734996686782
794,-263.34583723479443
795,-129.46432873555403
796,-1.1887104579774115
797,-129.50788140275483
798,-129.2897814486163
799,-259.4793517837256
800,-393.9696331069009
801,-130.8994534430559
802,-132.55889334193895
803,-526.7853662852773
804,-557.3792785347061
805,-126.38519808920897
806,-128.83269863182525
807,-128.67818643761197
808,-449.36431176256775
809,-260.4158919862141
810,-1.7923285421162354
811,-1.02271523742033
812,-266.2457830521761
813,-130.35468483090946
814,-128.81111844897245
815,-826.0814033178598
816,-130.62818363466192
817,-432.5077702211915
818,-131.18523339643716
819,-267.7617070543924
820,-1.0083320777564075
821,-258.50764771780416
822,-389.7777545216352
823,-394.93100995192526
824,-131.57416946544302
825,-131.8612827569885
826,-564.0968334177545
827,-135.91767356849368
828,-267.15336334307113
829,-128.78847388550022
830,-131.95143850203198
831,-262.1524388564568
832,-691.6181511946336
833,-134.00511841591307
834,-422.902190408744
835,-258.0188842062877
836,-386.82377477191204
837,-626.1612306195331
838,-424.35523713115185
839,-435.571632764473
840,-381.4385216058418
841,-404.7089589994672
842,-128.67154036571898
843,-132.20390185324152
844,-1.4391747176096867
845,-131.9906566401991
846,-130.01320279244325
847,-128.86382411296862
848,-263.2622526198856
849,-130.07663792714976
850,-409.82519875156333
851,-131.80078483893766
852,-130.01551713603786
853,-134.86683626022244
854,-386.3139760951819
855,-261.6175312146193
856,-127.9694856447355
857,-131.51962289307687
858,-132.53040085977858
859,-128.36727460243247
860,-129.3040921978577
861,-378.2443497946034
862,-260.18466226773876
863,-412.6903096833412
864,-264.3251041080593
865,-256.7501237148392
866,-437.41085066347233
867,-257.88155931404003
868,-136.06077798321422
869,-128.29279527368575
870,-129.39144089722333
871,-263.5881401876168
872,-130.92838619372102
873,-0.7279620102396969
874,-129.53821620139516
875,-2.4236153907388194
876,-130.2445304827548
877,-128.0185544896247
878,-911.3148973908197
879,-261.0611167837111
880,-516.2152958668117
881,-257.3509327416461
882,-258.43868169128524
883,-257.7566894879112
884,-257.05938118371506
885,-129.14447465512708
886,-0.8371316402236382
887,-136.20049536987787
888,-259.7291163435864
889,-0.852209992388774
890,-430.95287692396397
891,-412.36933553223014
892,-129.25320775235534
893,-384.8289697528861
894,-548.4529911507807
895,-127.38143612520778
896,-1.2108890882381278
897,-266.2719252088312
898,-397.8817337401825
899,-134.75748938624812
900,-128.32128600368614
901,-524.4553735084961
902,-130.31801458349554
903,-409.8608878700556
904,-1.708331401221314
905,-520.477788197541
906,-131.42332219643555
907,-268.6183002622052
908,-127.52934130565485
909,-428.67892989883075
910,-521.7118211443162
911,-129.90052580875448
912,-129.08130513994598
913,-542.2977414062411
914,-255.54212378360376
915,-128.23163846230963
916,-412.11214564589466
917,-404.73281238427614
918,-257.00768971855666
919,-386.36829156723
920,-262.33961710242795
921,-261.0204262711322
922,-270.0821439354215
923,-395.10037861246155
924,-516.4762916383283
925,-132.08763944898445
926,-259.2299442898172
927,-131.35553746676783
928,-132.11963856879206
929,-274.54993161413387
930,-487.5124336554705
931,-127.35446167585116
932,-406.2890209635497
933,-461.7268015843531
934,-131.1242298927726
935,-130.8226012960468
936,-264.74324372830415
937,-132.59029545542623
938,-132.09854993665937
939,-132.69021492787323
940,-1.4001711098048326
941,-392.10079847787136
942,-130.74890388333523
943,-1.4437358288142288
944,-251.1792394090836
945,-264.66143543436374
946,-132.3341931263412
947,-131.1148459714241
948,-352.8037195775879
949,-550.9073558715962
950,-254.4031443868823
951,-439.21764793091825
952,-396.00058242632
953,-130.55763539302706
954,-264.28849984842526
955,-401.16482755884095
956,-262.7013428519957
957,-0.9450335666426557
958,-398.11624447534234
959,-405.7935457832339
960,-476.6678147056568
961,-263.9464403645775
962,-128.33429383929496
963,-131.45553790116577
964,-128.7886572564736
965,-264.2665430091006
966,-266.66247701669283
967,-259.4389172392655
968,-128.94189732527457
969,-129.1258074644086
970,-131.09411670729992
971,-262.26427667494715
972,-421.96187190241153
973,-257.4697187791306
974,-131.83417159915356
975,-128.72132008930467
976,-129.60583231307686
977,-255.9162580150296
978,-260.57590455086273
979,-270.73564999107083
980,-259.91740733268176
981,-128.690465955729
982,-265.2450157519349
983,-2.0205736123852946
984,-389.7409944464198
985,-401.71121480191294
986,-413.7649462307766
987,-130.16135802628602
988,-267.2118167560059
989,-384.6323877474931
990,-264.0909329604231
991,-391.9949954402956
992,-262.1780481619484
993,-615.7876000309374
994,-3.267898513965895
995,-0.9410665290947138
996,-529.4584934498514
997,-446.2981479954517
998,-129.94613333472589
999,-129.5476553429575
1000,-264.1188642401923
1001,-269.658999284652
1002,-421.5346270827242
1003,-131.29707543047482
1004,-129.4406509110467
1005,-524.5734291544496
1006,-553.7326733889422
1007,-277.48768624555095
1008,-127.45839700134937
1009,-130.67900782872834
1010,-129.95570226308683
1011,-441.5322421468563
1012,-130.41445040220538
1013,-132.34067982412424
1014,-263.3460612014292
1015,-0.831825503944775
1016,-512.6704360913113
1017,-128.14117767068078
1018,-256.28457898613453
1019,-387.0617023992205
1020,-131.8621381977607
1021,-128.00875942084102
1022,-1.3083868182311824
1023,-262.1080752405048
1024,-267.9892400244097
1025,-1.0620237119376095
1026,-263.01632003008615
1027,-260.7581419051755
1028,-265.1647420245003
1029,-254.1049343167566
1030,-260.5221271164347
1031,-133.01572067923775
1032,-477.7788945412998
1033,-133.0672131356529
1034,-132.31336728310168
1035,-252.10148399966226
1036,-509.9533119173284
1037,-1.3063620466840937
1038,-131.80537757127368
1039,-133.3799685942395
1040,-132.40060736297255
1041,-386.62648347294885
1042,-131.60983256819623
1043,-266.514315014967
1044,-131.8424868578055
1045,-263.291459995146
1046,-258.9213307413578
1047,-410.3218642450415
1048,-484.60193495146876
1049,-385.9990034237907
1050,-129.21692648545564
1051,-259.24271421835857
1052,-130.638713386462
1053,-131.5758270447571
1054,-383.5625295394438
1055,-262.5323344001386
1056,-259.33320989523196
1057,-128.37342944666037
1058,-414.76756987568064
1059,-129.51956341063615
1060,-559.2410391683451
1061,-259.79848411648237
1062,-264.1858723753654
1063,-541.7931883193821
1064,-267.7532484016582
1065,-265.3135481379911
1066,-1.2462327635536457
1067,-130.05014823414746
1068,-129.14614311302043
1069,-255.7887229217831
1070,-410.4272556833319
1071,-129.7600570875887
1072,-268.5006242322905
1073,-127.22077128117543
1074,-264.68975137419676
1075,-261.4366883826817
1076,-129.52813497188228
1077,-261.3256380576913
1078,-2.266539311505759
1079,-525.2253370238965
1080,-130.33665503854564
1081,-129.41479262435936
1082,-130.71511897266996
1083,-263.12479513957356
1084,-263.075675344668
1085,-130.84700505464502
1086,-378.5669579097927
1087,-254.87158090454864
1088,-543.2777769365173
1089,-126.6134636958227
1090,-130.80322616746065
1091,-1.138794161269671
1092,-582.153291605313
1093,-399.57187545738213
1094,-130.0017941282386
1095,-128.86749667983838
1096,-399.5486121874179
1097,-267.3165099228962
1098,-131.51102813433272
1099,-0.6338603793990364
1100,-131.05156682946182
1101,-256.71458895474643
1102,-1.17163646929857
1103,-385.5409409490137
1104,-401.48676687471954
1105,-131.01904080823084
1106,-266.29107404701983
1107,-265.0959516942317
1108,-494.58347998759143
1109,-0.9722995452416792
1110,-261.15128793383724
1111,-260.1034424811595
1112,-254.6967186132047
1113,-404.0089606621371
1114,-128.24667684093353
1115,-128.23546226539793
1116,-383.7321808529919
1117,-128.28548630322453
1118,-444.1590432329506
1119,-130.40143616214613
1120,-133.81731274988456
1121,-248.21647337289428
1122,-278.99829884624154
1123,-252.68692492644232
1124,-522.8294073293839
1125,-130.02738846736
1126,-263.1514226130322
1127,-417.12309860524726
1128,-441.54711531758795
1129,-128.81537567137624
1130,-255.45590190633257
1131,-279.54665261362044
1132,-128.6337660298868
1133,-1.4482521882799138
1134,-446.6917326311709
1135,-132.44092291500365
1136,-256.7950103182566
1137,-127.7854926896587
1138,-132.5973247767333
1139,-256.7716731230649
1140,-503.91322963645183
1141,-260.32931918865717
1142,-130.47170370736168
1143,-393.3835026155245
1144,-129.7507019011072
1145,-260.41543367737734
1146,-129.51051623265525
1147,-129.23813100845405
1148,-127.1637511196005
1149,-128.31874835951731
1150,-267.2125032770786
1151,-127.67499301638786
1152,-412.1706408548981
1153,-469.4286551719539
1154,-129.0820227902387
1155,-125.1725041062504
1156,-129.66748549145527
1157,-258.40483256782386
1158,-261.25420227474285
1159,-1.263738949490616
1160,-129.72994475173468
1161,-131.54025459502466
1162,-130.89117680272204
1163,-264.2991786905682
1164,-262.7062812240616
1165,-128.23096893247185
1166,-260.8720157868494
1167,-130.07969313392164
1168,-137.51707121716572
1169,-514.1280412201501
1170,-128.1523922270083
1171,-519.5956411455697
1172,-253.03255112264168
1173,-130.9464311293793
1174,-521.9271425779539
1175,-2.168941896895015
1176,-260.6429469977252
1177,-130.67819983489366
1178,-252.53931138429277
1179,-407.2631650921682
1180,-128.86189840436788
1181,-131.64653451216992
1182,-130.2340862181149
1183,-134.72585096539612
1184,-129.96568305119476
1185,-257.0596147129236
1186,-132.63936447075582
1187,-0.6293546085625347
1188,-0.7141590731777726
1189,-413.5338088798358
1190,-134.78730545550346
1191,-129.67221291171455
1192,-1.4797729559284998
1193,-131.95788875103963
1194,-260.1671645360693
1195,-254.0290334183053
1196,-530.1449635824267
1197,-385.70961757409907
1198,-490.58083318639785
1199,-259.07612636003415
1200,-253.73173732382247
1201,-0.9923435615203133
1202,-129.70648123734819
1203,-1.2561190915084013
1204,-253.35784707609363
1205,-415.7261153397952
1206,-127.16080153248284
1207,-392.00437176762046
1208,-126.71406288960713
1209,-132.04678355437414
1210,-132.7935209368763
1211,-129.27654037701248
1212,-2.0934302741899664
1213,-127.7309766836232
1214,-426.1476311825526
1215,-128.24799738320542
1216,-131.8078069516039
1217,-261.25893727128096
1218,-260.62556755483973
1219,-129.2916874189573
1220,-129.398531996485
1221,-129.67281828889136
1222,-264.7704002690282
1223,-259.3286049291786
1224,-126.7359793734147
1225,-390.54270819699593
