,scores
221,-86.62888366259848
222,-131.58201229391926
223,-76.84547612898159
224,-58.80512898181493
225,-118.22217522254866
226,-52.83104754275327
227,-69.0609996814512
228,-47.72824408520168
229,-50.67535995950492
230,-60.624538977480036
231,-84.98138137596187
232,-88.27399390880169
233,-80.82742534074106
234,-17.973248378248087
235,-76.27231730786676
236,-35.504641088270716
237,-80.59808049736411
238,-1.0287589163087887
239,-61.554843272500904
240,-53.923268082822446
241,-129.93251354582446
242,-57.75480534023072
243,-89.05867133950211
244,-25.120598527354858
245,-51.26189522386596
246,-83.7840029962857
247,-40.459798917000704
248,-45.93695244269321
249,-8.441552563718076
250,34.099256907126545
251,-40.06571267135769
252,43.27878194616835
253,-104.70454207286245
254,-83.67099936081823
255,1.5406871139394553
256,-39.31236672298547
257,-18.758695230562537
258,25.880237362895926
259,-40.19481899351157
260,-220.07987739007052
261,21.07182413572987
262,-293.0273379574017
263,-12.455628820879937
264,5.563662095881625
265,-187.22093123858235
266,6.227121277948868
267,-163.12858783176432
268,-23.625867038941124
269,-2.358145349988348
270,-137.7423353986103
271,-37.68822627809244
272,-7.096077110972281
273,7.486130698158476
274,-15.128632788232864
275,-93.45494858589832
276,-103.4184733284499
277,-197.12885862099816
278,-337.16032067097757
279,-51.064085750705
280,-203.58846957099274
281,-180.140630693629
282,-38.43501494313017
283,-10.838024473630512
284,-148.69013227783387
285,39.58406996298106
286,13.920183152601297
287,51.69477633716997
288,-218.70364304786744
289,-119.96244945386422
290,7.818392112896419
291,-12.256110827439997
292,-11.645000420984033
293,-126.14813758313716
294,-68.81350763241848
295,-136.75784699619442
296,-14.628557823284467
297,-96.6178175612882
298,-42.46593366351986
299,-6.447281518169575
300,-229.65163487481334
301,-164.64153116996346
302,-96.9155762793485
303,-87.95258332415709
304,-509.13767041616615
305,-300.25189542666794
306,-274.0798656771707
307,-145.23286325139821
308,-140.81367568640644
309,-267.19431270574546
310,-110.06234067361376
311,-154.3823558459268
312,-102.10897835200643
313,-106.23218150149864
314,14.330981255941936
315,29.75275338975929
316,-9.66804387458005
317,-2.300246690896003
318,-81.87434352461804
319,-40.21391594484146
320,-18.174703057695794
321,-42.10169754464887
322,-209.38019851239505
323,-7.209560685556369
324,34.539088370457605
325,40.18774535648617
326,-78.41656972928158
327,-7.873931306128242
328,61.474225624456416
329,-124.04299127412732
330,-327.1077169538587
331,-5.557800289576578
332,28.575889161550663
333,67.4320477879386
334,-27.379501218065883
335,-153.7296567824418
336,61.842278354581794
337,-25.199250917314316
338,-3.776142375257706
339,-60.20777721582583
340,3.58977106156928
341,-0.5336296271463539
342,16.95556109860422
343,-87.90474657892588
344,19.723112609659793
345,59.90733500767482
346,-78.8473680722394
347,-5.7460403064423105
348,-41.801244632591604
349,16.12365944306299
350,15.857925425525622
351,-42.596898037219106
352,-126.46961848997306
353,-77.82496617988235
354,-164.43625632083297
355,19.92398526757109
356,-255.43702214957625
357,67.05950371031807
358,-11.626714660100134
359,-108.49587282855344
360,11.869068779768867
361,-22.14015067126651
362,-5.009915777273434
363,8.268505513195635
364,-84.43238789926764
365,-80.09652537302404
366,-60.84281088140419
367,-79.08315111168135
368,-51.07758596418823
369,-157.3080788751486
370,3.4778586990150018
371,15.240877668671402
372,-86.06702019678765
373,-99.61112535087285
374,-28.567398668174008
375,-24.78336884627923
376,17.255820913057292
377,25.80706248360424
378,-4.328810488702274
379,-108.87805901749132
380,-354.3587850751381
381,-47.40935567673485
382,-188.60800201088693
383,-37.70053944928643
384,-103.98861479133883
385,-63.903477184317936
386,-41.521690710029006
387,-81.13424094412008
388,-72.03804625815448
389,-35.62309765415456
390,-21.684739229898753
391,-77.80277307022203
392,-1.7200283251855808
393,-43.30519107324484
394,-75.29058883630229
395,-39.91080128900411
396,-95.29621036962388
397,-36.3311825254935
398,-4.279976987738749
399,27.785643890427025
400,-11.055392436328077
401,-62.932282387756985
402,-37.27623918980811
403,-21.381628872982674
404,-67.3655014819549
405,-97.34096277516659
406,-75.2694297698628
407,43.302381465718156
408,-92.50233148749132
409,-62.687575031596914
410,-42.15888368835064
411,-53.411612921563844
412,-5.964228069899505
413,-31.46208779405366
414,-60.817108648837554
415,27.837528544573402
416,-19.6895323987589
417,30.116433352579293
418,-63.015369792616625
419,-52.54911210112131
420,-48.06410790880102
421,-37.42528918129389
422,-38.37882239851611
423,-10.438964951067078
424,-78.45937121120141
425,2.2239292217728064
426,-5.342433836587915
427,-58.95338452941411
428,-18.034478901098623
429,-16.462070831801753
430,3.2604796729602867
431,-5.3567206620426475
432,-216.71994812342126
433,2.686153683492279
434,-26.04297707913254
435,72.44901645516833
436,-14.054070535539935
437,46.89525062956554
438,1.8694824771895604
439,40.81067006846851
440,-4.1890929231501985
441,39.88047712825434
442,-5.931289322310008
443,-27.60534194493364
444,11.299255529686661
445,-17.129683417363026
446,-231.68531484030464
447,10.891150598839658
448,19.344018696324696
449,47.06416937798997
450,-74.53013245787386
451,46.08910332117232
452,-217.24692850807315
453,-123.17253938371715
454,-211.21538623604596
455,-325.5374400160141
456,-206.76868100455889
457,-142.95879393520707
458,-309.8569741543978
459,-357.22367068985596
460,-567.7163895826122
461,-607.2514505865718
462,-391.98333644318814
463,-428.1702905676981
464,-79.26055382275561
465,-268.9358180275233
466,-188.04315673070434
467,-163.2496439572298
468,-8.012556862203043
469,-129.73432205976434
470,-183.13736425760447
471,-188.64093192440856
472,14.174251988396755
473,-67.16986223664635
474,-229.187400653493
475,-222.05071411616922
476,60.046636157545095
477,-336.36494836147654
478,-233.02281195926773
479,-155.774470683201
480,-303.6143059165305
481,-11.418100996019177
482,72.55855632608245
483,-160.2941480788797
484,-85.64691738060029
485,-135.80497922383142
486,-31.087159209333834
487,-178.9377617422753
488,-96.35541324008177
489,-84.88282414922811
490,-99.37312522374967
491,-14.319478801765499
492,-69.49961951107389
493,-156.20784895704327
494,-173.7523164766966
495,-23.12763343916501
496,-56.131755187523495
497,-174.2415216291922
498,-58.588276101175055
499,-96.86500072372613
500,-62.27013713014852
501,-82.01109692149893
502,-71.33670012213038
503,-65.75947387860161
504,-130.9019002730013
505,-174.3544670578587
506,-83.0682597395932
507,-135.47456210337538
508,-57.40262859438339
509,-2.288276944816573
510,-27.306875961597086
511,-62.46077265378058
512,-91.98002757829715
513,-17.403370933833898
514,-23.83902607188017
515,-63.96739844330667
516,-91.55264903548792
517,-105.2640005564918
518,-20.376748673353262
519,-34.62384110301814
520,-110.13410190985215
521,-3.764299385933242
522,-22.579566764257763
523,-48.271214034645965
524,-148.09725450895058
525,-69.71865731168698
526,-14.28958508745734
527,28.655518748760528
528,-45.088467233662655
529,-36.006174452845414
530,34.61967953018305
531,-55.09312395163488
532,-45.37720040193406
533,-42.46803573953417
534,-62.046154302440655
535,-19.220942302333583
536,3.2361548720397195
537,-34.059809165968005
538,70.22834764365449
539,66.2041228841566
540,-1.9496479689748014
541,-72.13039005834143
542,-12.897557495940816
543,-44.59942542647997
544,-9.839901657751582
545,58.398860423222516
546,16.55793766035722
547,-311.7609217062044
548,12.563866248846438
549,29.47003300139417
550,-35.518454085668694
551,77.72115958054565
552,10.776520037732325
553,-135.38389166696982
554,-99.48041455173257
555,-11.274114418455142
556,-3.8581093935596322
557,-169.79119240299377
558,-264.9101248482736
559,-127.11399381391136
560,-43.50005770071516
561,-146.50057064298466
562,22.35891529329747
563,-177.7608813261139
564,-69.58093718980828
565,-24.3049468030962
566,12.453367931704449
567,-26.996383323242583
568,-153.90153180988182
569,-148.694520483399
570,-197.6550311263897
571,-30.306965373493995
572,17.428682006489524
573,-20.12701818390022
574,19.182614590832486
575,-6.369094584203694
576,-39.867573775703875
577,-31.38896910633315
578,31.08322366636324
579,-90.73196076720184
580,-63.245303140798846
581,21.055769104091297
582,-93.50384462634018
583,-20.071555334076265
584,-85.24611776789817
585,0.6221054701981501
586,-28.63404980267549
587,-26.19904066614565
588,-14.84833121564752
589,-133.82666652360237
590,-62.446577353169424
591,-6.7574291942016345
592,-15.041900201853352
593,-51.55134179532041
594,-47.42710092651042
595,13.185287293544974
596,-50.63034724610793
597,-62.87162434431623
598,-62.03660532533189
599,-64.05627758394769
600,-110.53404241574461
601,-21.332329714002825
602,4.758665306325085
603,-72.77128687070042
604,-33.18374044182141
605,-40.17996095736187
606,-61.26786074202348
607,-4.249760960667828
608,-70.80020885663683
609,-41.95135307544267
610,-31.736077070611472
611,-49.61474513272276
612,-6.469692342569317
613,-38.06290733448053
614,-46.80760419184829
615,-21.19616522742507
616,-10.110026831362987
617,-73.73408402758774
618,-26.597704953639834
619,13.08418164904856
620,-14.221762401475345
621,29.761953549817235
622,-75.06177316890779
623,-33.47131872048939
624,-6.675476847176
625,-5.850462600430575
626,-27.227599070625757
627,-49.95142632400153
628,-31.726680664061462
629,21.913454128666316
630,-23.63605802862591
631,-85.68882571498122
632,-66.42787869900401
633,-18.18439108805093
634,-74.42927585444033
635,3.515001945999174
636,-94.15504227481532
637,27.813686079305313
638,12.55407215701942
639,-22.208553175315714
640,-44.49873366629044
641,43.57962283912758
642,27.951392511772614
643,-5.059907851532657
644,-265.34803471723836
645,44.96310545075275
646,16.051702056172317
647,19.304013422842374
648,-0.4703127599881469
649,-22.029196992459788
650,67.65216442470381
651,-84.94024998635992
652,-19.257734659636498
653,-111.37130693986587
654,58.158162045956324
655,-103.20047573341988
656,2.3118102495271557
657,14.874197008340403
658,-130.69470761955068
659,-214.29631341568785
660,-40.653913614968516
661,17.49010910358674
662,-16.587089094988954
663,-0.6596051021022191
664,-195.89166476400538
665,-10.951604067905151
666,-79.82728615694909
667,-42.466678678630835
668,36.38040986402436
669,-19.220484309814935
670,-86.37017975523683
671,6.760136543273234
672,-28.278642628068596
673,-47.64975249493234
674,-20.370996335659967
675,-95.93467828290663
676,-34.71713202077531
677,-142.41910450025415
678,-2.3683672540454097
679,-140.6326806107377
680,1.4301261177781868
681,46.70858849669062
682,16.135881201029648
683,-92.4931127525302
684,-12.171643752566316
685,220.63859883817778
686,14.453749964823658
687,-37.03103035183946
688,-187.5247527724043
689,35.2061721508762
690,43.382359745172295
691,-511.53779496876547
692,-210.72333082273963
693,-24.192770751976568
694,24.10754713195422
695,-81.02009762790149
696,7.968920037868543
697,-20.851005899903598
698,12.640421058572059
699,-10.221509918460043
700,-31.447001429324587
701,4.045767130220597
702,-15.43878337866218
703,-70.08139104240213
704,-139.0253608002665
705,-88.60421014250099
706,-24.500572636805202
707,-53.74390546519369
708,-115.30536099206931
709,-79.66057476539414
710,-136.3950231100198
711,-77.58458719883615
712,-112.08956839901586
713,-56.339890460083296
714,-111.19512539815649
715,-40.59596230173118
716,-65.76694615832594
717,-53.23290531490805
718,-34.00495027942725
719,-11.952001181779877
720,-84.89822295711436
721,-27.233541091456075
722,-55.98804462814233
723,-15.54857132168857
724,-46.33223526215167
725,-80.27509703516357
726,-26.257682186432092
727,-29.24599548246097
728,-61.47113992497316
729,-74.51716922414178
730,-37.87463747432851
731,-46.968367593436504
732,-66.92313435426266
733,-13.966997265660908
734,-66.75845486357592
735,-44.574875917279826
736,-26.875482493330892
737,-28.031899729282557
738,12.303244934907127
739,-38.28858857206029
740,-65.18939145142812
741,-44.9586618963169
742,-47.89029406968072
743,-39.10789837236183
744,-41.53649899122932
745,-94.654604315164
746,11.841888219423225
747,-36.21070424952589
748,-60.77386280674428
749,-40.07598780790049
750,-8.714925867668171
751,-31.983502350018185
752,-8.805620909825564
753,-3.8987528778061034
754,-118.52166397076152
755,14.677598572110242
756,11.65890014135707
757,33.016267753234786
758,14.06892942942055
759,199.74529448478842
760,16.28692262398398
761,58.025313898634266
762,27.807992326973235
763,1.3251763895307676
764,-15.899755030909148
765,-16.0529376589175
766,31.94949272687603
767,5.881621668077255
768,-272.2298979034738
769,-35.947239725814285
770,-8.954355105929125
771,-21.289861401518777
772,3.7882161480737437
773,36.72402672095283
774,-0.2079881491129214
775,29.191934712842738
776,-223.45313763310273
777,-11.68550386690383
778,-35.749898224618235
779,8.408880712283406
780,33.04335753045399
781,-188.6545722724503
782,-9.719387993487246
783,8.429675736729905
784,12.407333568931591
785,-31.494675735009466
786,27.691883965395625
787,-6.996776509545612
788,39.172556782717635
789,-30.67660344913277
790,-40.671216381573885
791,-132.38123031357821
792,-492.8215524422844
793,-22.058410766668032
794,-245.12796170217035
795,-376.68785967617487
796,4.4343218402372315
797,-47.938086966621654
798,-11.063848892846082
799,-83.89059111400726
800,-237.368525115184
801,-31.053247319252776
802,10.448890319738709
803,-53.91157638369299
804,-70.63597743272616
805,-10.520495108261485
806,-21.698115277480156
807,3.813388302432344
808,-16.958326923046016
809,-18.84710634564297
810,-24.47156009724938
811,-13.738168188346876
812,-13.657058437262862
813,-12.750992492534351
814,26.33806358346007
815,27.475708263960996
816,-9.976937996503992
817,-42.32114849692367
818,-128.12612698878496
819,-26.475485937878744
820,24.66247033004366
821,-8.108286158584136
822,-11.699108328779857
823,53.33809708940976
824,-27.562160300571804
825,27.582886399018562
826,-30.139833606524007
827,-24.177949378432743
828,66.98743898568674
829,4.281076995104854
830,-12.845441935046495
831,-39.34090064877357
832,-22.76006815228594
833,36.15682256289375
834,-19.1957646760182
835,-7.050930250893259
836,-50.48685636911719
837,32.3049637465418
838,-14.692785231211829
839,5.656217840894826
840,4.453704344053548
841,29.943630535702567
842,15.529258349912297
843,-8.08373614668227
844,-38.718429907163014
845,-43.10813401362719
846,5.999410238587572
847,16.023362693001133
848,-25.781039144315855
849,24.144564236868135
850,-76.97185131692777
851,3.2934121340594373
852,9.886799171505402
853,-2.4679448709149057
854,2.5898937185094297
855,-42.578531315405584
856,-24.703126818174184
857,-1.2691679203690143
858,-18.407743894353928
859,-39.03224409917843
860,-28.577897919997497
861,-37.41748283077459
862,33.2069116002458
863,1.092700838805726
864,38.57328210904558
865,6.948598224087704
866,-37.798200536600305
867,14.541980216828893
868,-204.35611141879258
869,17.6234359518522
870,-0.9680818241555471
871,64.92399545443627
872,4.685211032286475
873,1.645542162833081
874,59.03396801076997
875,38.59389662768831
876,2.5990316203404262
877,-325.1295334115265
878,-91.37195767297146
879,-20.85306634868286
880,13.51885555011809
881,-35.64704697406668
882,25.587589131650518
883,235.06137755035434
884,-13.09918074664563
885,23.463510497059062
886,-12.819943736378008
887,5.871455647954335
888,0.5256597475216154
889,-16.477978893401968
890,10.423537115314716
891,25.516008421037938
892,28.173153134060875
893,-13.696207393967427
894,22.573636290223277
895,28.247169830530936
896,199.80125737267701
897,-78.72806784098567
898,75.60333665202798
899,29.727244804846492
900,-75.94209702009368
901,-141.1436889351201
902,-12.392402083719972
903,-164.37234328182208
904,-13.789063329246105
905,-117.79063462963936
906,-51.89211439677027
907,-12.774663275278158
908,-210.8633667373653
909,16.665869905226614
910,46.60998365167052
911,-117.89485465921715
912,-174.2392890988355
913,-87.5747498070995
914,-128.46830553181758
915,-55.253139167586724
916,7.243203194186094
917,-12.110769794134063
918,-19.680159147671354
919,-25.086307650204205
920,-187.76737378391385
921,-321.04671414133327
922,48.661467930957464
923,21.624226602952234
924,-4.9036580731779225
925,-0.2371338373925056
926,224.29133268009247
927,-33.09687358234069
928,-389.8342182932811
929,-54.17319512169352
930,-23.386001626211154
931,-46.77216894911976
932,0.12040528388067173
933,-84.90759510896544
934,-380.28050068930054
935,22.057353975449757
936,-66.13829076328193
937,-288.0376516725366
938,-33.002042030702654
939,-38.45601412753821
940,24.935450232252308
941,-49.389832008227245
942,7.736079212207827
943,6.990188121685648
944,213.30762970868125
945,-427.78089261736795
946,-300.1594782061378
947,-55.2325957981183
948,-30.57041350728815
949,-160.00591154842522
950,-6.385534504051411
951,-9.609287287308646
952,-32.229183411853
953,-19.63545005109073
954,-139.70474484249567
955,-14.141043585862676
956,-15.334411677021208
957,-68.71210314151294
958,-281.1939320507561
959,-210.48650842835326
960,-8.91672583884204
961,-82.24325095210921
962,-68.21601186125332
963,-35.24608808217485
964,-125.59885736784499
965,-59.386472594585726
966,-214.75308502463224
967,17.43388173875732
968,-4.7634757676027135
969,-126.03843048965281
970,-57.38152620649181
971,-185.5427168905321
972,-31.51402938600296
973,-95.0933614443029
974,-44.48659736912768
975,92.87033411403291
976,-39.72871477464838
977,-35.88023558646316
978,-128.25514972729889
979,-25.060809239732137
980,-50.383308577269986
981,20.617009714124023
982,-95.74801704539816
983,-106.42547789372792
984,28.07146503004944
985,-83.15866865168383
986,40.94392379059775
987,-28.410249791190125
988,-12.735921268349742
989,13.919670967378668
990,-69.98946755281186
991,37.266961475578555
992,-115.92079964645549
993,-24.060418382996616
994,-60.94816620823846
995,-530.5974563745665
996,-54.097238304106746
997,12.55425890158763
998,-18.885673498972494
999,-26.919754387661584
1000,-136.78874524636802
1001,-134.3162449811376
1002,-248.5566418355889
1003,-233.85377662057456
1004,-554.5221926533843
1005,-26.357662380642935
1006,-82.78553009728225
1007,-8.582265840244744
1008,-216.4497117346238
1009,-229.7371874869463
1010,-20.053219520555047
1011,-47.41798325969472
1012,-192.36422970454538
1013,33.778148216322776
1014,-253.53092956842784
1015,-271.0090192069903
1016,-274.616041160893
1017,-140.62710960394537
1018,-100.61996634666286
1019,-22.61468713115786
1020,-172.12979398351274
1021,53.597895937520924
1022,-43.81471772297776
1023,48.94222872871441
1024,-6.733302813104615
1025,55.14388334193762
1026,28.51334284111951
1027,43.486727951728106
1028,-23.086659468877432
1029,149.89960396524296
1030,201.60436018757795
1031,-55.882073745391395
1032,-13.305586235952148
1033,36.072931820662035
1034,-21.19498446260019
1035,7.356300692076999
1036,-19.688662122950305
1037,210.05503283301573
1038,14.44340450959821
1039,17.21074364617253
1040,-1.56278518198026
1041,8.852182310077524
1042,-8.027669118753792
1043,-49.751744237977874
1044,-30.91846459609315
1045,7.663533483245386
1046,224.3767512891609
1047,-5.272247695485234
1048,-178.9175777260276
1049,40.97242340014161
1050,-101.8426588816239
1051,-260.32975324973285
1052,4.682215941209776
1053,-244.01553168078962
1054,-152.91056797141218
1055,-54.18240309809936
1056,-78.9157331326553
1057,-43.02996135541163
1058,39.991197139219224
1059,-51.96349961373995
1060,-84.78865990623132
1061,-0.20896065072966508
1062,-71.54957133846422
1063,-102.91818266894539
1064,-74.49787524603214
1065,3.3811791165072407
1066,-158.45908174206886
1067,-23.075731905562577
1068,-61.09535122233089
1069,-61.161370169003256
1070,-25.94794503855941
1071,-62.970701443165474
1072,-53.274307815076384
1073,-68.23546470883785
1074,-175.82372510128425
1075,-59.52511054118533
1076,-141.47750159385907
1077,-39.15021309461355
1078,-59.35989776047235
1079,-51.89895153647611
1080,-81.11068932342843
1081,-46.8928219564108
1082,-26.887578149248142
1083,-108.91709996216284
1084,-29.362269468527217
1085,-100.5238262903125
1086,29.5175450812699
1087,-61.908249789099955
1088,-65.34995751119716
1089,-76.81889768123104
1090,-91.0895281495557
1091,-272.73925997822084
1092,-77.5874323536665
1093,-282.12155428740726
1094,-148.83179073522382
1095,-173.06753931830244
1096,-76.993614392056
1097,-75.13164110443076
1098,-435.2041141267457
1099,-42.69679741794932
1100,-204.22447209148208
1101,-15.930653261937863
1102,-318.50320784038234
1103,-63.32358494394711
1104,-209.02048089629625
1105,-91.81752072809641
1106,-60.31083124825146
1107,-86.83016271567544
1108,-38.248222747347825
1109,-137.31048652498504
1110,-48.11074929642959
1111,-222.9693254458034
1112,2.393904065212368
1113,-114.20014154920257
1114,-26.411315104755886
1115,-161.8755186014946
1116,-58.000423948584974
1117,-181.97474655454283
1118,-199.70015936143784
1119,-30.732347348515376
1120,12.186655438428033
1121,-18.866387699731973
1122,-69.14259842991355
1123,-123.58259589779523
1124,-195.9023818607839
1125,-152.02817435680828
1126,-140.035203219272
1127,-65.88988110981796
1128,-68.70598377386199
1129,-8.855046848562282
1130,-70.19991318769605
1131,-13.31290108799006
1132,-64.96809849450565
1133,-16.685081967028182
1134,-173.1644669619157
1135,-99.69694493190607
1136,-54.768908382082834
1137,-80.94265091192455
1138,-37.14581368652847
1139,-24.850497724753097
1140,-89.3797381888812
1141,-24.768884073104104
1142,-34.34529970257729
1143,-62.371321946778394
1144,-10.830903379552126
1145,-22.664604889168587
1146,-39.997593556789354
1147,-37.2313137232707
1148,-55.69660840366734
1149,-34.43236681005135
1150,-55.68452411653132
1151,-32.22836672438268
1152,-54.988616172501025
1153,-71.85155601802654
1154,-62.33994703362219
1155,-89.16975999259938
1156,-59.14538269409433
1157,-50.03532646015056
1158,-52.17920219946387
1159,-45.59602271912093
1160,-51.053291517438005
1161,-57.252298148804535
1162,-68.5384236776583
1163,-42.42608335332548
1164,-24.65312372383042
1165,-58.74135763995075
1166,-63.174950252113234
1167,-2.1100235579858833
1168,-64.99836389081565
1169,-33.860932721863335
1170,-52.3615519852857
1171,-65.58534585633224
1172,-23.803200611419555
1173,-65.91637849458563
1174,-74.09045087536055
1175,-39.536497059699386
1176,-44.713869256779105
1177,-48.48005354487488
1178,-24.931002878435805
1179,-59.694972463336846
1180,-55.717902080595294
1181,-55.427003565041275
1182,-56.36821609111904
1183,-70.58472087865539
1184,-54.11493227302002
1185,-10.855561800977668
1186,-3.4021013462987213
1187,-68.77607854245258
1188,-47.3971648896606
1189,0.8109930488755737
1190,-36.054813255564895
1191,-58.908378428488625
1192,5.398570236582529
1193,-76.68677392697488
1194,-18.800895375552514
1195,-51.51621721419244
1196,-38.618478239327416
1197,-49.89690497067788
1198,-74.39947649514701
1199,-40.64522396570828
1200,-29.351775497193003
1201,-22.914383640277578
1202,-29.325475012754836
1203,-74.42558888605976
1204,-20.53101855463963
1205,-26.00376949063002
1206,-53.74337540721528
1207,-42.96035581939749
1208,-74.881715585545
1209,-40.68041497361861
1210,-46.23383645955337
1211,0.7890599833612839
1212,-40.524120677470876
1213,-42.92837767329942
1214,-43.21413870262785
1215,-43.82607717598002
1216,-59.60803243004443
1217,-3.6910833732361255
1218,-51.65446116245917
1219,-22.358656601630372
1220,-44.71280013055508
1221,22.11575727879611
1222,-49.45477594224343
1223,16.406250599981576
1224,-14.976349309713768
1225,-28.480652408145858
1226,-7.7070356183301385
1227,-56.43313475249687
1228,-21.725435141258473
1229,-56.58504077064838
1230,-43.90462932543858
1231,30.510069125943517
1232,-39.17950831932852
1233,3.4630356735725343
1234,-26.62111954262545
1235,-31.599497986375752
1236,27.997309975090744
1237,12.846566634178586
1238,6.84438281697264
1239,-25.689168234848964
1240,-48.978874472824245
1241,-28.229538559462668
1242,-17.632654231357733
1243,17.50445982177358
1244,-9.883756033385382
1245,0.562895442879892
1246,20.312160175212938
1247,-37.47430037892977
1248,0.7937407994519532
1249,-18.761155545652286
1250,19.598511140849055
1251,35.43618651653446
1252,-9.400300790299596
1253,72.59330689210054
1254,-4.15959575893244
1255,-78.64618758976428
1256,8.787223177526869
1257,8.502091298876437
1258,-28.287521304303084
1259,34.926384021408296
1260,6.651606624754081
1261,-31.368633242663165
1262,-8.612628662101827
1263,2.79056212134941
1264,28.91659454296976
1265,-38.4556022953943
