,actor loss,critic loss
0,2.6244628690183163,2.1909471107646823
1,1.97489651478827,1.4836540399119258
2,1.3880185540765524,0.8110738783143461
3,0.8258998272940516,0.5973968058824539
4,0.5613536108285189,0.6801087018102407
5,0.5729628140106797,0.7929563289508224
6,0.03454534904449247,0.7153470194898546
7,-0.33504577027633786,0.5264169364236295
8,-2.2444281429052353,90.60597628355026
9,-0.32119838101789355,0.5367074836976826
10,-0.3223169632256031,0.31525498535484076
11,-0.30773055693134665,0.3246862362138927
12,-0.3516907491721213,0.18363738933112472
13,-0.3335905559360981,0.17593078268691897
14,-0.35249766148626804,0.16665762104094028
15,-0.3083922937512398,0.1720607301685959
16,-0.2591039326507598,0.11223846662323922
17,-0.22747687553055584,0.15240719099529088
18,-0.23941666167229414,0.08057861641282216
19,-0.1941148501355201,0.06966788927093148
20,-0.1621267416048795,0.04715638226480223
21,-0.13233839650638402,0.06345617701299489
22,-0.10753850999753922,0.044814624678110704
23,-0.09361412189900875,0.04127536591840908
24,-0.05908571643522009,0.04247328679775819
25,-0.06218030949821696,0.025988988112658262
26,-0.07311028731055558,0.0336285880766809
27,-0.05483703821664676,0.02528298286779318
28,-0.05158697866136208,0.02250041626393795
29,-0.03840318656875752,0.02441432599152904
30,-0.03414412820711732,0.02478678365878295
31,-0.01636430989310611,0.022989246266661212
32,-0.04177077655913308,0.017963064863579348
33,-0.011416105637181317,0.025151661640848033
34,-0.01881190213316586,0.02237069651891943
35,-0.007069251309985702,0.013942967474577017
36,-0.014546248967235442,0.020420955857844092
37,-0.024489406787324697,0.01553930842783302
38,-0.008802290762105258,0.022028409235645086
39,-0.020718130777822807,0.022634854190982878
40,-0.009640289415983716,0.01660589019593317
41,-0.0066182177970404155,0.018403890964691527
42,-0.008696953333128477,0.01771717098017689
43,-0.00024098292760754703,0.018949240969959646
44,-0.007344741166889435,0.01617355042253621
45,-0.018096850646543317,0.016436547768535092
46,-0.008459842050797306,0.01829517686564941
47,-0.00581329727992852,0.020216800330672413
48,-0.001076395468771807,0.016114265294163488
49,0.009794829675229266,0.01586032923660241
50,-0.026307793392334133,0.014156211487716064
51,-0.012652887962758541,0.015578864316921681
52,0.022913443928700872,0.017881395324366167
53,0.015563453387585469,0.011509898853546474
54,-0.02034890495997388,0.01715371427417267
55,-0.015333378963987343,0.0171500944707077
56,0.00875730788175133,0.01386170691694133
57,0.0027771273207690683,0.015790265599207487
58,0.008674529982272361,0.017004947090754285
59,0.017341457183647435,0.019395078503293917
60,-0.014675235506729223,0.014331338490592316
61,-0.011491947410831926,0.013170579921279568
62,0.008202677949157078,0.017540653600008227
63,-0.013002468993363436,0.013253968660137616
64,0.012273191416170448,0.011235210884478875
65,-0.010201299237451167,0.014983107015723363
66,-0.0020711588194899377,0.013966843092930503
67,0.017086756517528556,0.015840968830161728
68,-0.013475661849952303,0.016859612136613578
69,0.010368319425651862,0.016232903450145386
