,scores
93,-8.96070230244907
94,-100.52900106618183
95,-14.47147909465308
96,-9.893187178299454
97,-76.22155190253692
98,-20.678469067176184
99,-10.57647700995393
100,-14.25667663627987
101,-17.031504756194227
102,-8.86940340562289
103,-24.897315679809083
104,-14.543316801130771
105,-12.230282604290794
106,-12.171309846216815
107,-21.704935434989626
108,-11.903265712355573
109,-17.131963884648556
110,-17.303822187539815
111,-17.221747782704735
112,-16.24456739362826
113,-8.31018721327869
114,-17.420949171478547
115,-16.460876185311623
116,-8.964916997722035
117,-17.57741347835089
118,-10.395425621537496
119,-8.63114478265246
120,-13.026225482717777
121,-86.8237567989099
122,-19.12139990957268
123,-19.991069765450444
124,-47.87545897064608
125,-11.934313436447331
126,-21.42069177985067
127,-28.07335406205431
128,-19.685595992603645
129,-20.449693686228255
130,-18.873586828380816
131,-47.88258147922969
132,-16.979351429458703
133,-75.07888314043365
134,-13.2622065786831
135,-9.15386686221448
136,-14.82666338700801
137,-13.743650330017635
138,-15.044043397394944
139,-22.96172044621967
140,-15.277575152101619
141,-15.448464174461861
142,-9.204737336065621
143,-9.909299812380223
144,-8.805667022694525
145,-18.084387909473232
146,-28.4048296140662
147,-18.807678726277008
148,-18.062391226898267
149,-9.790127658912297
150,-23.222069004418334
151,-16.414259329350664
152,-9.327145365169274
153,-15.403627195759366
154,-16.74004017626805
155,-16.586111116454006
156,-17.679787053513653
157,-14.583981551188353
158,-18.071211153166995
159,-17.67148890678523
160,-18.73912372646357
161,-9.332268808466697
162,-9.460630168960119
163,-14.51527746227383
164,-14.826730637618647
165,-13.610916557868945
166,-9.663529519552982
167,-9.334928930874295
168,-16.904771210118508
169,-15.581832318056374
170,-19.25056764255278
171,-19.049569225646554
172,-7.5484762805414745
173,-19.167843791073185
174,-10.823928809029365
175,-15.156587594863646
176,-13.366386246585597
177,-10.760478280109664
178,-7.866606662318735
179,-17.165308555029334
180,-17.864393924464782
181,-12.78546731418868
182,-19.34534782081718
183,-13.020325528327998
184,-11.791885395960884
185,-7.950184581845378
186,-13.704268299836043
187,-22.756354778269927
188,-8.39560190469337
189,-7.171303274067121
190,-12.379655430541687
191,-13.288336813583348
192,-13.383394538060449
193,-22.125300702249636
194,-22.28894606395563
195,-17.9594248390353
196,-8.11453355275902
197,-10.863091740280389
198,-15.543650334311645
199,-18.053980816958468
200,-9.63878076316851
201,-27.15908767373735
202,-13.606282099351288
203,-8.995875153187669
204,-17.030691186013943
205,-14.319542844242106
206,-15.659619232757018
207,-21.327482775975028
208,-13.51177625742306
209,-16.664722631347054
210,-17.55588918524919
211,-18.23311202436996
212,-9.295954137098045
213,-13.431265671479204
214,-23.35802935083645
215,-19.791839784935735
216,-17.81110958392732
