,actor loss,critic loss
0,2.784881520271301,6.341285617010934
1,1.6539530566760472,2.5206204422882625
2,1.522391710962568,2.3634750255516597
3,0.8831352172153336,1.8366208067962102
4,0.6490762904286385,1.4701743509088243
5,0.3668777403022562,1.2883477036442075
6,0.2734917574162994,1.1475066900253297
7,0.18580582620842115,1.2868060180119105
8,0.07799074705024915,0.9830842822790146
9,-0.17551150643931968,0.9727151566318103
10,-0.10544874626211823,1.3705123990774155
11,-0.13759277585361684,1.1797279570783887
12,-0.3075249300471374,0.9619151117546217
13,-0.37706165515950746,0.797743758559227
14,-0.4172129099922521,0.8359872541257314
15,-0.10366024163418583,0.962618208357266
16,-0.27456287842776095,0.7167439118027688
17,-0.28343420890825133,0.5884002065019948
18,0.03642866628277781,0.6043190492050988
19,-0.24355337241930622,0.6640650012663433
20,-0.11780697136585201,0.5364379479416779
21,-0.14516297094523906,0.6141498486910547
22,-0.19428088712905134,0.6299898809620312
23,-0.12431990759713309,0.6550169574362891
24,-0.2289559640522514,0.4464504941233567
25,-0.07031296057227467,0.5634283250996045
26,-0.1477552892374141,0.4861953049898148
27,-0.1794226441000189,0.4785553203097412
28,-0.1691882682165929,0.5181431884212153
29,-0.13987885184053864,0.5213875802499908
30,-0.15748638779457128,0.39072403865201133
31,-0.08351017716340721,0.7994888820818492
32,-0.18429999080087459,0.7970487867082868
33,-0.24390128254890442,0.7384145151291575
34,-0.2571562400353806,1.1155031438384737
35,-0.4598366757588727,0.9492782426731927
36,-0.3985283639814172,1.195746948463576
37,-0.520244435008083,1.5620781293937138
38,-0.29134264598999704,1.6529516454253879
39,-0.5729933769575187,1.5538891775267465
40,-0.1910523178854159,1.813349998848779
41,-0.2234246319958142,1.877388956291335
42,-0.18425227770847932,1.8739488503762654
43,-0.36598775259086064,1.6508321229900633
44,-0.4333234178168433,1.471885706271444
45,-0.11294815181754529,1.866527538214411
46,-0.3780669117612498,1.522132643205779
47,-0.2738761871520962,1.754718999351774
48,-0.2916602022945881,1.6107215591839381
49,-0.3241770675671952,1.581647315621376
50,-0.43980033323168755,1.2213687006916318
51,-0.2152252065816096,1.706700974702835
52,-0.1638388874674482,2.2290477863379885
53,-0.3871238086904798,1.3574760479586465
54,-0.44728028401732445,1.1953027829527856
55,-0.2417535573776279,1.86473029426166
56,-0.236377213416355,2.321572260771479
57,-0.3196818024984428,1.905608384524073
58,-0.18580905449177537,2.1934897269521443
59,-0.23567848359899862,2.0557016585554395
60,-0.34200490255440985,1.624609694310597
61,-0.19249773757266148,2.354852728332792
62,-0.18832935158695494,2.086137097648212
63,-0.1934157700410911,1.2913852346794945
64,-0.22994723107133594,1.7835638514586858
65,-0.08677129756667584,1.8761080060686384
66,-0.19126754368522336,1.9718217811414174
67,-0.17165152486413718,2.5079375364950725
68,-0.30271663958472866,1.9151728195803506
69,-0.10745300786968853,2.57733613380364
70,-0.3884847228016172,2.076269899947303
71,-0.14546396466238157,2.0669648881469453
72,-0.23001949654093812,2.481653491939817
73,0.08171788712019666,2.872690940754754
74,-0.12313724644814751,3.181259615932192
75,-0.3524885287774461,2.1319343336990904
