,scores
668,51.603045969676906
669,131.8401716247259
670,81.04657397083675
671,132.14159256945433
672,133.28380508327407
673,138.971713150322
674,-45.71646852230755
675,95.83292953605653
676,-32.595920120629614
677,-4.199592875752543
678,-32.54182179940419
679,74.1077643462192
680,-40.209269385621155
681,13.921643430241414
682,1.519192631415331
683,63.41507375459943
684,17.215407045951654
685,40.898485573852625
686,103.74804642658869
687,179.0745864032578
688,88.49232703584977
689,48.17169875402352
690,72.03788604285856
691,130.03485445035716
692,-38.0557263297542
693,202.0646012007166
694,121.33363322059591
695,66.14236372224651
696,-271.79686345128636
697,81.70016193452021
698,106.40702209030891
699,105.99339263427203
700,126.09765606314318
701,164.82073267252903
702,129.7594118061831
703,84.07013220384886
704,143.7477124945922
705,49.94724785049315
706,140.0151245816414
707,144.7848766325388
708,88.77942560859901
709,115.50249128842947
710,79.52513039215427
711,87.30124410531121
712,-16.511322858628645
713,68.8820869857859
714,62.25534158975131
715,110.87782812086033
716,209.63581754615055
717,94.9708675472489
718,133.28902128388233
719,15.274415814895551
720,105.85637895225432
721,-139.98925051155229
722,117.21739609644949
723,31.100286095872363
724,-7.564078144308269
725,69.26429089473835
726,105.42685111049903
727,55.922007340748074
728,32.94112214078299
729,57.95060956473636
730,107.30707572649688
731,75.85469471133293
732,136.1894423709799
733,82.39463588352783
734,-30.903731681373543
735,133.20869512495756
736,107.14278009053811
737,81.76380861022231
738,135.37017987787408
739,47.657076135691874
740,105.57028443267804
741,136.69192498159026
742,96.11045251456547
743,-16.30062059488594
744,48.453822048345295
745,142.42849985468698
746,-72.95354762364205
747,107.02765118202086
748,151.0474638965016
749,164.0786215955345
750,95.76192267655419
751,-80.03302830748146
752,244.4673372809595
753,82.99828819926935
754,-55.50196485785404
755,3.4218333412211592
756,39.90398289457016
757,110.93184673842194
758,-35.65060848250479
759,-66.5748431100737
760,247.17065376860805
761,-204.09182679227575
762,167.80037365076313
763,-51.67766057466513
764,38.69235524163232
765,-54.33220838109635
766,113.29473989076175
767,123.96831111333786
768,-60.95841875739984
769,-87.57835967479899
770,249.0155311820899
771,83.70247769773587
772,14.192980980349589
773,255.69580928649833
774,59.79046954437743
775,34.68443131967365
776,100.84959295839077
777,249.5153135332327
778,244.14527717868387
779,91.4861583294676
780,218.68994717571732
781,80.73338496156171
782,263.28208493772934
783,132.09637572709534
784,202.4655915334329
785,200.9153336267043
786,225.9143860738841
787,-70.82701984185397
788,228.25381037698315
789,165.1454243991366
790,-82.52689406028742
791,-34.552093639046056
792,-50.49736922886707
793,78.27785723467434
794,220.8505788782428
795,177.5376853069896
796,-149.45966184772215
797,82.37068384846582
798,169.73968650944363
799,78.59307281177854
800,100.24675419499405
801,175.77119077454722
802,-16.590011381688246
803,107.89521557531293
804,35.01665657387974
805,190.66352538555444
806,62.69422010882766
807,45.122045542457066
808,217.68694770218795
809,-72.01418305186596
810,218.19806221941195
811,253.57012589844805
812,240.65899547678808
813,220.85182648940355
814,211.41726018660782
815,186.5064345069295
816,245.9702733033121
817,226.77336993167165
818,40.16392923457943
819,247.65203679719082
820,225.48942243218985
821,80.34650522672685
822,201.58292943709986
823,-28.837681284977066
824,241.88002109622812
825,-131.39654324187228
826,68.27146762334087
827,243.97609223585462
