,actor loss,critic loss
0,41.9411877155304,3203.1219635009766
1,33.16463966369629,2419.3764556884767
2,27.13926147222519,1642.5426559448242
3,21.180712616443635,1278.817691040039
4,57.111410522460936,4311.3085266113285
5,26.468850362300874,1831.912522125244
6,35.247798371315,1712.2519859313966
7,39.935713744163515,2906.1257904052736
8,35.19347836971283,2542.2000274658203
9,28.40362331867218,1836.5821327209474
10,18.18587816953659,1350.6979118347167
11,16.08454759120941,719.2424793243408
12,23.060497295856475,1102.8939960479736
13,18.538204169273378,648.1491397857666
14,28.016793310642242,1912.6864105224608
15,10.934731402015313,452.4872993469238
16,10.896603149548174,664.1485565185546
17,11.274778182804585,555.5753047943115
18,13.679318368434906,930.7832099914551
19,10.725119445659221,1427.6769668579102
20,-1.1212760038673877,273.7031321525574
21,0.27566928723827006,575.5749319076538
22,14.63024445772171,701.5070106506348
23,10.24772355630994,1380.2738677978516
24,13.778022277541458,1810.238291168213
25,-9.3274499386549,419.72101573944093
26,-4.88214816339314,1147.1171287536622
27,2.078293795697391,607.9160135269165
28,-1.312780182948336,213.55698518753053
29,10.219545194506646,484.4167295455933
30,-7.05878684297204,426.2181688308716
31,-17.20617780685425,921.2803182601929
32,0.7617921612225473,371.74649181365965
33,16.326477932929993,405.4824258804321
34,0.07761425003409386,779.0388435363769
35,-0.8498924974352121,1596.6785411834717
36,-2.0187866669148207,249.28528861999513
37,5.309108060738072,286.743155670166
38,15.594914960861207,507.51100273132323
39,-3.388792940834537,212.35090713500978
40,-4.099020927073434,233.85117168426513
41,2.7430134830996393,95.91631717681885
42,-7.038000512123108,190.01396265029908
43,-9.457379274070263,351.18440561294557
44,4.494512442080304,259.2173620223999
45,15.100546556711198,1203.317912864685
46,1.9786021392792463,233.77024183273315
47,7.9966099798679355,251.42142448425292
48,-4.805803792225197,848.1107032775878
49,4.754275106312707,812.3984043121338
50,14.031235986948014,435.8971658706665
51,-17.908538901805876,1077.704483795166
52,13.513054776191712,467.0458681106567
